https://mast.stsci.edu/api/v0.1/Download/file/?uri=mast:JWST/product/jw01305-o003_t003_nircam_clear-f277w_i2d.fits,1305,288MB,2023-01-20
https://mast.stsci.edu/api/v0.1/Download/file/?uri=mast:JWST/product/jw01305-o004_t004_nircam_clear-f277w_i2d.fits,1305,287MB,2023-01-20
https://mast.stsci.edu/api/v0.1/Download/file/?uri=mast:JWST/product/jw01305-o002_t002_nircam_clear-f277w_i2d.fits,1305,287MB,2023-01-20
https://mast.stsci.edu/api/v0.1/Download/file/?uri=mast:JWST/product/jw01305-o001_t001_nircam_clear-f277w_i2d.fits,1305,287MB,2023-01-20
https://mast.stsci.edu/api/v0.1/Download/file/?uri=mast:JWST/product/jw01412-c1000_t001_nircam_f335m-maskbar-sub320alwb_i2d.fits,1412,5MB,2023-02-06
https://mast.stsci.edu/api/v0.1/Download/file/?uri=mast:JWST/product/jw01412-c1000_t001_nircam_f410m-maskbar-sub320alwb_i2d.fits,1412,5MB,2023-02-06
https://mast.stsci.edu/api/v0.1/Download/file/?uri=mast:JWST/product/jw01412-c1000_t001_nircam_f430m-maskbar-sub320alwb_i2d.fits,1412,6MB,2023-02-06
https://mast.stsci.edu/api/v0.1/Download/file/?uri=mast:JWST/product/jw01412-c1000_t001_nircam_f460m-maskbar-sub320alwb_i2d.fits,1412,5MB,2023-02-06
https://mast.stsci.edu/api/v0.1/Download/file/?uri=mast:JWST/product/jw01433-o020_t001_nircam_clear-f480m_i2d.fits,1433,305MB,2023-01-09
https://mast.stsci.edu/api/v0.1/Download/file/?uri=mast:JWST/product/jw01412-c1007_t001_nircam_f335m-maskbar-sub320alwb_i2d.fits,1412,5MB,2023-02-06
https://mast.stsci.edu/api/v0.1/Download/file/?uri=mast:JWST/product/jw01412-c1007_t001_nircam_f410m-maskbar-sub320alwb_i2d.fits,1412,5MB,2023-02-06
https://mast.stsci.edu/api/v0.1/Download/file/?uri=mast:JWST/product/jw01412-c1007_t001_nircam_f430m-maskbar-sub320alwb_i2d.fits,1412,6MB,2023-02-06
https://mast.stsci.edu/api/v0.1/Download/file/?uri=mast:JWST/product/jw01412-c1007_t001_nircam_f460m-maskbar-sub320alwb_i2d.fits,1412,5MB,2023-02-06
https://mast.stsci.edu/api/v0.1/Download/file/?uri=mast:JWST/product/jw01837-o025_t029_nircam_clear-f277w_i2d.fits,1837,289MB,2023-01-20
https://mast.stsci.edu/api/v0.1/Download/file/?uri=mast:JWST/product/jw01837-o025_t029_nircam_clear-f356w_i2d.fits,1837,289MB,2023-01-20
https://mast.stsci.edu/api/v0.1/Download/file/?uri=mast:JWST/product/jw01837-o025_t029_nircam_clear-f410m_i2d.fits,1837,289MB,2023-01-20
https://mast.stsci.edu/api/v0.1/Download/file/?uri=mast:JWST/product/jw01837-o025_t029_nircam_clear-f444w_i2d.fits,1837,289MB,2023-01-20
https://mast.stsci.edu/api/v0.1/Download/file/?uri=mast:JWST/product/jw01727-o047_t035_nircam_clear-f277w_i2d.fits,1727,347MB,2023-01-06
https://mast.stsci.edu/api/v0.1/Download/file/?uri=mast:JWST/product/jw01727-o047_t035_nircam_clear-f444w_i2d.fits,1727,349MB,2023-01-06
https://mast.stsci.edu/api/v0.1/Download/file/?uri=mast:JWST/product/jw01727-o046_t028_nircam_clear-f277w_i2d.fits,1727,349MB,2023-01-06
https://mast.stsci.edu/api/v0.1/Download/file/?uri=mast:JWST/product/jw01727-o046_t028_nircam_clear-f444w_i2d.fits,1727,347MB,2023-01-06
https://mast.stsci.edu/api/v0.1/Download/file/?uri=mast:JWST/product/jw01727-o044_t020_nircam_clear-f277w_i2d.fits,1727,349MB,2023-01-06
https://mast.stsci.edu/api/v0.1/Download/file/?uri=mast:JWST/product/jw01727-o044_t020_nircam_clear-f444w_i2d.fits,1727,347MB,2023-01-06
https://mast.stsci.edu/api/v0.1/Download/file/?uri=mast:JWST/product/jw01727-o043_t019_nircam_clear-f277w_i2d.fits,1727,349MB,2023-01-06
https://mast.stsci.edu/api/v0.1/Download/file/?uri=mast:JWST/product/jw01727-o043_t019_nircam_clear-f444w_i2d.fits,1727,347MB,2023-01-06
https://mast.stsci.edu/api/v0.1/Download/file/?uri=mast:JWST/product/jw01727-o048_t036_nircam_clear-f277w_i2d.fits,1727,349MB,2023-01-06
https://mast.stsci.edu/api/v0.1/Download/file/?uri=mast:JWST/product/jw01727-o048_t036_nircam_clear-f444w_i2d.fits,1727,347MB,2023-01-06
https://mast.stsci.edu/api/v0.1/Download/file/?uri=mast:JWST/product/jw01727-o045_t027_nircam_clear-f277w_i2d.fits,1727,347MB,2023-01-06
https://mast.stsci.edu/api/v0.1/Download/file/?uri=mast:JWST/product/jw01727-o045_t027_nircam_clear-f444w_i2d.fits,1727,347MB,2023-01-06
https://mast.stsci.edu/api/v0.1/Download/file/?uri=mast:JWST/product/jw01783-o004_t008_nircam_clear-f277w_i2d.fits,1783,348MB,2023-01-20
https://mast.stsci.edu/api/v0.1/Download/file/?uri=mast:JWST/product/jw01783-o004_t008_nircam_clear-f335m_i2d.fits,1783,348MB,2023-01-20
https://mast.stsci.edu/api/v0.1/Download/file/?uri=mast:JWST/product/jw01783-o004_t008_nircam_clear-f444w_i2d.fits,1783,348MB,2023-01-20
https://mast.stsci.edu/api/v0.1/Download/file/?uri=mast:JWST/product/jw01783-o004_t008_nircam_f405n-f444w_i2d.fits,1783,349MB,2023-01-20
https://mast.stsci.edu/api/v0.1/Download/file/?uri=mast:JWST/product/jw01837-o008_t010_nircam_clear-f277w_i2d.fits,1837,289MB,2023-01-05
https://mast.stsci.edu/api/v0.1/Download/file/?uri=mast:JWST/product/jw01837-o008_t010_nircam_clear-f356w_i2d.fits,1837,289MB,2023-01-05
https://mast.stsci.edu/api/v0.1/Download/file/?uri=mast:JWST/product/jw01837-o008_t010_nircam_clear-f410m_i2d.fits,1837,289MB,2023-01-05
https://mast.stsci.edu/api/v0.1/Download/file/?uri=mast:JWST/product/jw01837-o008_t010_nircam_clear-f444w_i2d.fits,1837,289MB,2023-01-05
https://mast.stsci.edu/api/v0.1/Download/file/?uri=mast:JWST/product/jw02107-o032_t014_nircam_clear-f200w_i2d.fits,2107,656MB,2023-01-18
https://mast.stsci.edu/api/v0.1/Download/file/?uri=mast:JWST/product/jw02107-o032_t014_nircam_clear-f300m_i2d.fits,2107,132MB,2023-01-18
https://mast.stsci.edu/api/v0.1/Download/file/?uri=mast:JWST/product/jw02107-o032_t014_nircam_clear-f335m_i2d.fits,2107,132MB,2023-01-18
https://mast.stsci.edu/api/v0.1/Download/file/?uri=mast:JWST/product/jw02107-o032_t014_nircam_clear-f360m_i2d.fits,2107,132MB,2023-01-18
https://mast.stsci.edu/api/v0.1/Download/file/?uri=mast:JWST/product/jw01837-o024_t028_nircam_clear-f277w_i2d.fits,1837,289MB,2023-01-23
https://mast.stsci.edu/api/v0.1/Download/file/?uri=mast:JWST/product/jw01837-o024_t028_nircam_clear-f356w_i2d.fits,1837,289MB,2023-01-23
https://mast.stsci.edu/api/v0.1/Download/file/?uri=mast:JWST/product/jw01837-o024_t028_nircam_clear-f410m_i2d.fits,1837,289MB,2023-01-23
https://mast.stsci.edu/api/v0.1/Download/file/?uri=mast:JWST/product/jw01837-o024_t028_nircam_clear-f444w_i2d.fits,1837,289MB,2023-01-23
https://mast.stsci.edu/api/v0.1/Download/file/?uri=mast:JWST/product/jw02107-o029_t011_nircam_clear-f300m_i2d.fits,2107,256MB,2023-01-16
https://mast.stsci.edu/api/v0.1/Download/file/?uri=mast:JWST/product/jw02107-o029_t011_nircam_clear-f335m_i2d.fits,2107,256MB,2023-01-16
https://mast.stsci.edu/api/v0.1/Download/file/?uri=mast:JWST/product/jw02107-o029_t011_nircam_clear-f360m_i2d.fits,2107,256MB,2023-01-16
https://mast.stsci.edu/api/v0.1/Download/file/?uri=mast:JWST/product/jw02282-o120_t001_nircam_clear-f277w_i2d.fits,2282,305MB,2023-01-11
https://mast.stsci.edu/api/v0.1/Download/file/?uri=mast:JWST/product/jw02282-o120_t001_nircam_clear-f356w_i2d.fits,2282,305MB,2023-01-11
https://mast.stsci.edu/api/v0.1/Download/file/?uri=mast:JWST/product/jw01837-o021_t023_nircam_clear-f277w_i2d.fits,1837,289MB,2023-01-25
https://mast.stsci.edu/api/v0.1/Download/file/?uri=mast:JWST/product/jw01837-o021_t023_nircam_clear-f356w_i2d.fits,1837,289MB,2023-01-25
https://mast.stsci.edu/api/v0.1/Download/file/?uri=mast:JWST/product/jw01837-o021_t023_nircam_clear-f410m_i2d.fits,1837,289MB,2023-01-25
https://mast.stsci.edu/api/v0.1/Download/file/?uri=mast:JWST/product/jw01837-o021_t023_nircam_clear-f444w_i2d.fits,1837,289MB,2023-01-25
https://mast.stsci.edu/api/v0.1/Download/file/?uri=mast:JWST/product/jw02739-o007_t005_nircam_clear-f090w_i2d.fits,2739,572MB,2023-01-14
https://mast.stsci.edu/api/v0.1/Download/file/?uri=mast:JWST/product/jw02739-o007_t005_nircam_clear-f150w_i2d.fits,2739,577MB,2023-01-14
https://mast.stsci.edu/api/v0.1/Download/file/?uri=mast:JWST/product/jw02739-o007_t005_nircam_clear-f200w_i2d.fits,2739,590MB,2023-01-14
https://mast.stsci.edu/api/v0.1/Download/file/?uri=mast:JWST/product/jw02739-o007_t005_nircam_clear-f277w_i2d.fits,2739,137MB,2023-01-14
https://mast.stsci.edu/api/v0.1/Download/file/?uri=mast:JWST/product/jw02739-o007_t005_nircam_clear-f356w_i2d.fits,2739,137MB,2023-01-14
https://mast.stsci.edu/api/v0.1/Download/file/?uri=mast:JWST/product/jw02739-o007_t005_nircam_clear-f444w_i2d.fits,2739,137MB,2023-01-14
https://mast.stsci.edu/api/v0.1/Download/file/?uri=mast:JWST/product/jw02738-o008_t001_nircam_clear-f277w_i2d.fits,2738,306MB,2023-01-19
https://mast.stsci.edu/api/v0.1/Download/file/?uri=mast:JWST/product/jw02738-o008_t001_nircam_clear-f356w_i2d.fits,2738,305MB,2023-01-19
https://mast.stsci.edu/api/v0.1/Download/file/?uri=mast:JWST/product/jw02738-o008_t001_nircam_clear-f410m_i2d.fits,2738,306MB,2023-01-19
https://mast.stsci.edu/api/v0.1/Download/file/?uri=mast:JWST/product/jw02738-o008_t001_nircam_clear-f444w_i2d.fits,2738,305MB,2023-01-19
https://mast.stsci.edu/api/v0.1/Download/file/?uri=mast:JWST/product/jw02107-o019_t001_nircam_clear-f200w_i2d.fits,2107,656MB,2023-01-26
https://mast.stsci.edu/api/v0.1/Download/file/?uri=mast:JWST/product/jw02107-o019_t001_nircam_clear-f300m_i2d.fits,2107,132MB,2023-01-26
https://mast.stsci.edu/api/v0.1/Download/file/?uri=mast:JWST/product/jw02107-o019_t001_nircam_clear-f335m_i2d.fits,2107,132MB,2023-01-26
https://mast.stsci.edu/api/v0.1/Download/file/?uri=mast:JWST/product/jw02107-o019_t001_nircam_clear-f360m_i2d.fits,2107,132MB,2023-01-26
https://mast.stsci.edu/api/v0.1/Download/file/?uri=mast:JWST/product/jw02107-o020_t002_nircam_clear-f300m_i2d.fits,2107,249MB,2023-01-26
https://mast.stsci.edu/api/v0.1/Download/file/?uri=mast:JWST/product/jw02107-o020_t002_nircam_clear-f335m_i2d.fits,2107,249MB,2023-01-26
https://mast.stsci.edu/api/v0.1/Download/file/?uri=mast:JWST/product/jw02107-o020_t002_nircam_clear-f360m_i2d.fits,2107,249MB,2023-01-26
https://mast.stsci.edu/api/v0.1/Download/file/?uri=mast:JWST/product/jw02107-o023_t005_nircam_clear-f300m_i2d.fits,2107,249MB,2023-01-19
https://mast.stsci.edu/api/v0.1/Download/file/?uri=mast:JWST/product/jw02107-o023_t005_nircam_clear-f335m_i2d.fits,2107,249MB,2023-01-19
https://mast.stsci.edu/api/v0.1/Download/file/?uri=mast:JWST/product/jw02107-o023_t005_nircam_clear-f360m_i2d.fits,2107,249MB,2023-01-19
https://mast.stsci.edu/api/v0.1/Download/file/?uri=mast:JWST/product/jw01537-o023_t003_nircam_clear-f070w-sub160_i2d.fits,1537,13MB,2023-01-17
https://mast.stsci.edu/api/v0.1/Download/file/?uri=mast:JWST/product/jw01537-o023_t003_nircam_clear-f090w-sub160_i2d.fits,1537,13MB,2023-01-17
https://mast.stsci.edu/api/v0.1/Download/file/?uri=mast:JWST/product/jw01537-o023_t003_nircam_clear-f115w-sub160_i2d.fits,1537,13MB,2023-01-17
https://mast.stsci.edu/api/v0.1/Download/file/?uri=mast:JWST/product/jw01537-o023_t003_nircam_clear-f150w-sub160_i2d.fits,1537,13MB,2023-01-17
https://mast.stsci.edu/api/v0.1/Download/file/?uri=mast:JWST/product/jw01537-o023_t003_nircam_clear-f200w-sub160_i2d.fits,1537,13MB,2023-01-17
https://mast.stsci.edu/api/v0.1/Download/file/?uri=mast:JWST/product/jw01537-o023_t003_nircam_clear-f250m-sub160_i2d.fits,1537,2MB,2023-01-17
https://mast.stsci.edu/api/v0.1/Download/file/?uri=mast:JWST/product/jw01537-o023_t003_nircam_clear-f277w-sub160_i2d.fits,1537,2MB,2023-01-17
https://mast.stsci.edu/api/v0.1/Download/file/?uri=mast:JWST/product/jw01537-o023_t003_nircam_clear-f356w-sub160_i2d.fits,1537,2MB,2023-01-17
https://mast.stsci.edu/api/v0.1/Download/file/?uri=mast:JWST/product/jw01537-o023_t003_nircam_clear-f444w-sub160_i2d.fits,1537,2MB,2023-01-17
https://mast.stsci.edu/api/v0.1/Download/file/?uri=mast:JWST/product/jw01537-o023_t003_nircam_clear-f460m-sub160_i2d.fits,1537,2MB,2023-01-17
https://mast.stsci.edu/api/v0.1/Download/file/?uri=mast:JWST/product/jw02107-o031_t013_nircam_clear-f200w_i2d.fits,2107,656MB,2023-02-02
https://mast.stsci.edu/api/v0.1/Download/file/?uri=mast:JWST/product/jw02107-o031_t013_nircam_clear-f300m_i2d.fits,2107,132MB,2023-02-02
https://mast.stsci.edu/api/v0.1/Download/file/?uri=mast:JWST/product/jw02107-o031_t013_nircam_clear-f335m_i2d.fits,2107,132MB,2023-02-02
https://mast.stsci.edu/api/v0.1/Download/file/?uri=mast:JWST/product/jw02107-o031_t013_nircam_clear-f360m_i2d.fits,2107,132MB,2023-02-02
https://mast.stsci.edu/api/v0.1/Download/file/?uri=mast:JWST/product/jw01537-o042_t001_nircam_clear-f212n_i2d.fits,1537,652MB,2023-01-20
https://mast.stsci.edu/api/v0.1/Download/file/?uri=mast:JWST/product/jw01537-o042_t001_nircam_f405n-f444w_i2d.fits,1537,120MB,2023-01-20
https://mast.stsci.edu/api/v0.1/Download/file/?uri=mast:JWST/product/jw01539-o029_t001_nircam_clear-f212n-sub160_i2d.fits,1539,13MB,2023-01-05
https://mast.stsci.edu/api/v0.1/Download/file/?uri=mast:JWST/product/jw01539-o029_t001_nircam_f444w-f470n-sub160_i2d.fits,1539,2MB,2023-01-05
https://mast.stsci.edu/api/v0.1/Download/file/?uri=mast:JWST/product/jw01539-o030_t001_nircam_clear-f212n-sub160_i2d.fits,1539,13MB,2023-01-05
https://mast.stsci.edu/api/v0.1/Download/file/?uri=mast:JWST/product/jw01539-o030_t001_nircam_f444w-f470n-sub160_i2d.fits,1539,2MB,2023-01-05
https://mast.stsci.edu/api/v0.1/Download/file/?uri=mast:JWST/product/jw02107-o024_t006_nircam_clear-f300m_i2d.fits,2107,249MB,2023-02-04
https://mast.stsci.edu/api/v0.1/Download/file/?uri=mast:JWST/product/jw02107-o024_t006_nircam_clear-f335m_i2d.fits,2107,249MB,2023-02-04
https://mast.stsci.edu/api/v0.1/Download/file/?uri=mast:JWST/product/jw02107-o024_t006_nircam_clear-f360m_i2d.fits,2107,249MB,2023-02-04
https://mast.stsci.edu/api/v0.1/Download/file/?uri=mast:JWST/product/jw02107-o033_t015_nircam_clear-f200w_i2d.fits,2107,653MB,2023-02-08
https://mast.stsci.edu/api/v0.1/Download/file/?uri=mast:JWST/product/jw02107-o033_t015_nircam_clear-f300m_i2d.fits,2107,132MB,2023-02-08
https://mast.stsci.edu/api/v0.1/Download/file/?uri=mast:JWST/product/jw02107-o033_t015_nircam_clear-f335m_i2d.fits,2107,132MB,2023-02-08
https://mast.stsci.edu/api/v0.1/Download/file/?uri=mast:JWST/product/jw02107-o033_t015_nircam_clear-f360m_i2d.fits,2107,132MB,2023-02-08
https://mast.stsci.edu/api/v0.1/Download/file/?uri=mast:JWST/product/jw02107-o026_t008_nircam_clear-f300m_i2d.fits,2107,249MB,2023-02-09
https://mast.stsci.edu/api/v0.1/Download/file/?uri=mast:JWST/product/jw02107-o026_t008_nircam_clear-f335m_i2d.fits,2107,249MB,2023-02-09
https://mast.stsci.edu/api/v0.1/Download/file/?uri=mast:JWST/product/jw02107-o026_t008_nircam_clear-f360m_i2d.fits,2107,249MB,2023-02-09
https://mast.stsci.edu/api/v0.1/Download/file/?uri=mast:JWST/product/jw01539-o034_t001_nircam_clear-f212n-sub160_i2d.fits,1539,13MB,2023-02-09
https://mast.stsci.edu/api/v0.1/Download/file/?uri=mast:JWST/product/jw01539-o034_t001_nircam_f444w-f470n-sub160_i2d.fits,1539,2MB,2023-02-09
https://mast.stsci.edu/api/v0.1/Download/file/?uri=mast:JWST/product/jw01539-c1004_t001_nircam_clear-f212n-sub160_i2d.fits,1539,16MB,2023-02-09
https://mast.stsci.edu/api/v0.1/Download/file/?uri=mast:JWST/product/jw01539-c1004_t001_nircam_f444w-f470n-sub160_i2d.fits,1539,2MB,2023-02-09
https://mast.stsci.edu/api/v0.1/Download/file/?uri=mast:JWST/product/jw01539-o035_t001_nircam_clear-f212n-sub160_i2d.fits,1539,13MB,2023-02-09
https://mast.stsci.edu/api/v0.1/Download/file/?uri=mast:JWST/product/jw01539-o035_t001_nircam_f444w-f470n-sub160_i2d.fits,1539,2MB,2023-02-09
https://mast.stsci.edu/api/v0.1/Download/file/?uri=mast:JWST/product/jw02079-o004_t001_nircam_clear-f277w_i2d.fits,2079,305MB,2023-02-04
https://mast.stsci.edu/api/v0.1/Download/file/?uri=mast:JWST/product/jw02079-o004_t001_nircam_clear-f356w_i2d.fits,2079,420MB,2023-02-04
https://mast.stsci.edu/api/v0.1/Download/file/?uri=mast:JWST/product/jw02079-o004_t001_nircam_clear-f444w_i2d.fits,2079,336MB,2023-02-04
https://mast.stsci.edu/api/v0.1/Download/file/?uri=mast:JWST/product/jw02751-o003_t004_nircam_clear-f140m_i2d.fits,2751,524MB,2023-02-15
https://mast.stsci.edu/api/v0.1/Download/file/?uri=mast:JWST/product/jw02751-o003_t004_nircam_clear-f210m_i2d.fits,2751,524MB,2023-02-15
https://mast.stsci.edu/api/v0.1/Download/file/?uri=mast:JWST/product/jw01476-o004_t001_nircam_clear-f277w_i2d.fits,1476,367MB,2023-02-15
https://mast.stsci.edu/api/v0.1/Download/file/?uri=mast:JWST/product/jw01476-o004_t001_nircam_clear-f356w_i2d.fits,1476,286MB,2023-02-15
https://mast.stsci.edu/api/v0.1/Download/file/?uri=mast:JWST/product/jw01476-o004_t001_nircam_clear-f444w_i2d.fits,1476,367MB,2023-02-15
https://mast.stsci.edu/api/v0.1/Download/file/?uri=mast:JWST/product/jw01386-c1007_t006_nircam_f300m-maskrnd-sub320a335r_i2d.fits,1386,4MB,2023-02-18
https://mast.stsci.edu/api/v0.1/Download/file/?uri=mast:JWST/product/jw01386-c1007_t006_nircam_f360m-maskrnd-sub320a335r_i2d.fits,1386,3MB,2023-02-18
https://mast.stsci.edu/api/v0.1/Download/file/?uri=mast:JWST/product/jw01902-o001_t001_nircam_clear-f187n-sub64p_i2d.fits,1902,MB,2023-02-19
https://mast.stsci.edu/api/v0.1/Download/file/?uri=mast:JWST/product/jw01902-o001_t001_nircam_clear-f212n-sub64p_i2d.fits,1902,MB,2023-02-19
https://mast.stsci.edu/api/v0.1/Download/file/?uri=mast:JWST/product/jw01902-o001_t001_nircam_f150w2-f164n-sub64p_i2d.fits,1902,MB,2023-02-19
https://mast.stsci.edu/api/v0.1/Download/file/?uri=mast:JWST/product/jw01902-o001_t001_nircam_f322w2-f323n-sub64p_i2d.fits,1902,MB,2023-02-19
https://mast.stsci.edu/api/v0.1/Download/file/?uri=mast:JWST/product/jw01902-o001_t001_nircam_f405n-f444w-sub64p_i2d.fits,1902,MB,2023-02-19
https://mast.stsci.edu/api/v0.1/Download/file/?uri=mast:JWST/product/jw01902-o001_t001_nircam_f444w-f470n-sub64p_i2d.fits,1902,MB,2023-02-19
https://mast.stsci.edu/api/v0.1/Download/file/?uri=mast:JWST/product/jw01902-o002_t002_nircam_clear-f187n-sub64p_i2d.fits,1902,MB,2023-02-19
https://mast.stsci.edu/api/v0.1/Download/file/?uri=mast:JWST/product/jw01902-o002_t002_nircam_clear-f212n-sub64p_i2d.fits,1902,MB,2023-02-19
https://mast.stsci.edu/api/v0.1/Download/file/?uri=mast:JWST/product/jw01902-o002_t002_nircam_f150w2-f164n-sub64p_i2d.fits,1902,MB,2023-02-19
https://mast.stsci.edu/api/v0.1/Download/file/?uri=mast:JWST/product/jw01902-o002_t002_nircam_f322w2-f323n-sub64p_i2d.fits,1902,MB,2023-02-19
https://mast.stsci.edu/api/v0.1/Download/file/?uri=mast:JWST/product/jw01902-o002_t002_nircam_f405n-f444w-sub64p_i2d.fits,1902,MB,2023-02-19
https://mast.stsci.edu/api/v0.1/Download/file/?uri=mast:JWST/product/jw01902-o002_t002_nircam_f444w-f470n-sub64p_i2d.fits,1902,MB,2023-02-19
https://mast.stsci.edu/api/v0.1/Download/file/?uri=mast:JWST/product/jw02107-o034_t016_nircam_clear-f300m_i2d.fits,2107,261MB,2023-03-01
https://mast.stsci.edu/api/v0.1/Download/file/?uri=mast:JWST/product/jw02107-o034_t016_nircam_clear-f335m_i2d.fits,2107,261MB,2023-03-01
https://mast.stsci.edu/api/v0.1/Download/file/?uri=mast:JWST/product/jw02107-o034_t016_nircam_clear-f360m_i2d.fits,2107,261MB,2023-03-01

